Iteration,ParticleID,InitialPosition,FinalPosition,Fitness
6,2,1.1525,848.7669,0.1979,2.5860,1.2936,600.0000,0.2146,2.3893,0.0665
6,3,2.0000,1415.9645,0.2004,0.9274,2.0000,1215.3470,0.2396,0.6379,0.0798
6,4,2.0000,1401.9748,0.2293,0.5000,2.0000,1032.9747,0.2724,1.5188,0.0703
6,5,2.0000,712.7852,0.1673,1.6823,2.0000,739.9916,0.1000,2.2623,0.0833
6,6,2.0000,600.0000,0.1667,1.5567,2.0000,600.0000,0.2021,0.9253,0.0791
6,7,2.0000,1657.0205,0.1661,1.0807,2.0000,2360.6538,0.2114,0.6172,0.0896
6,8,2.0000,767.6649,0.2118,1.8419,2.0000,771.2536,0.1825,1.6828,0.0862
6,9,1.9744,3266.9219,0.1000,8.0000,1.1848,2412.6189,0.1930,8.0000,0.0671
6,10,2.0000,600.0000,0.1895,1.1937,2.0000,600.0000,0.1921,0.8340,0.0842
6,11,2.0000,4101.2064,0.1887,1.6500,2.0000,3880.5668,0.1308,1.8218,0.0798
6,12,2.0000,4444.5496,0.2228,5.8419,2.0000,5234.4438,0.2888,4.2457,0.0582
6,13,1.7995,1325.0019,0.1603,2.7423,1.9021,809.3048,0.2665,1.7647,0.0879
6,14,2.0000,768.6522,0.1765,0.5000,2.0000,875.9959,0.2622,0.5000,0.0861
6,15,2.0000,741.4252,0.1978,0.5000,2.0000,834.1166,0.2101,1.2052,0.0728
6,16,2.0000,600.0000,0.2154,0.5000,2.0000,600.0000,0.2198,0.5000,0.0897
6,17,2.0000,600.0000,0.1966,0.5000,2.0000,600.0000,0.2069,0.5000,0.0930
6,18,1.9907,722.6004,0.2358,1.6677,1.9887,808.4208,0.2492,0.5000,0.0866
6,19,2.0000,600.0000,0.2129,1.9270,2.0000,642.9978,0.3000,2.1756,0.0713
6,20,2.0000,600.0000,0.1545,2.8021,2.0000,2902.4460,0.2176,3.3260,0.0669
6,21,2.0000,1037.9984,0.2478,2.5185,2.0000,783.7417,0.2649,2.5680,0.1227
